Step, Memory, Heap, Allocated, Reclaimed, Live, Mutator, Collector, Cycles
335, 932773888, 664332536, 777818900, 113486364, 448837200, 226030, 322, 1989502124596
336, 932773888, 669576604, 783062968, 113486364, 448837200, 196099566, 322, 1989495856881
337, 932773888, 669585448, 783071812, 113486364, 448837200, 225000, 322, 1989495661577
338, 1306263552, 629209696, 788315916, 159106220, 629209444, 196099492, 5821043063, 1989310119586
339, 1306263552, 629218740, 788324960, 159106220, 629209444, 224966, 322, 1989309923871
340, 1306263552, 634462876, 793569096, 159106220, 629209444, 196099492, 322, 1989303655962
341, 1306263552, 634471852, 793578072, 159106220, 629209444, 224419, 322, 1989303460634
342, 1306263552, 639715988, 798822208, 159106220, 629209444, 196099492, 322, 1989297192787
343, 1306263552, 639724972, 798831192, 159106220, 629209444, 224479, 322, 1989296997364
344, 1306263552, 644969108, 804075328, 159106220, 629209444, 196099492, 322, 1989290729178
345, 1306263552, 644978156, 804084376, 159106220, 629209444, 225419, 322, 1989290533819
346, 1306263552, 650222292, 809328512, 159106220, 629209444, 196099492, 322, 1989284265972
347, 1306263552, 650231420, 809337640, 159106220, 629209444, 226501, 322, 1989284070487
348, 1306263552, 655475556, 814581776, 159106220, 629209444, 196099492, 322, 1989277802609
349, 1306263552, 655484820, 814591040, 159106220, 629209444, 228216, 322, 1989277607164
350, 1306263552, 660728956, 819835176, 159106220, 629209444, 196099492, 322, 1989271339317
351, 1306263552, 660738284, 819844504, 159106220, 629209444, 228668, 322, 1989271143796
352, 1306263552, 665982420, 825088640, 159106220, 629209444, 196099492, 322, 1989264875949
353, 1306263552, 665991828, 825098048, 159106220, 629209444, 229060, 322, 1989264680478
354, 1306263552, 671235964, 830342184, 159106220, 629209444, 196099492, 322, 1989258412507
355, 1306263552, 671245768, 830351988, 159106220, 629209444, 235520, 322, 1989258216837
356, 1306263552, 676489904, 835596124, 159106220, 629209444, 196099492, 322, 1989251949021
357, 1306263552, 676499404, 835605624, 159106220, 629209444, 230503, 322, 1989251753413
358, 1306263552, 681743540, 840849760, 159106220, 629209444, 196099492, 322, 1989245485566
359, 1306263552, 681753104, 840859324, 159106220, 629209444, 230472, 322, 1989245290051

